Date,brand,clicks,quantity,sales,canale,destinatari,CR,AOV,Campaign,C_volume
2024-02-25,hp store,24.0,1.0,1128.67,,0.0,0.041666666666666664,1128.67,no,no-campaign
2024-02-26,hp store,26.0,1.0,598.4,,0.0,0.038461538461538464,598.4,no,no-campaign
2024-02-27,hp store,23.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-02-28,hp store,24.0,1.0,365.15,mail,602036.0,0.041666666666666664,365.15,yes,national
2024-02-29,hp store,43.0,1.0,564.33,,0.0,0.023255813953488372,564.33,no,no-campaign
2024-03-01,hp store,31.0,1.0,19.17,push,642600.0,0.03225806451612903,19.17,yes,national
2024-03-02,hp store,30.0,6.0,1283.68,,0.0,0.2,213.9466666666667,no,no-campaign
2024-03-03,hp store,27.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-03-04,hp store,45.0,0.0,0.0,mail,602762.0,0.0,0.0,yes,national
2024-03-05,hp store,48.0,2.0,969.73,,0.0,0.041666666666666664,484.865,no,no-campaign
2024-03-06,hp store,32.0,7.0,2430.61,push,643577.0,0.21875,347.23,yes,national
2024-03-07,hp store,29.0,3.0,1038.73,,0.0,0.10344827586206896,346.24333333333334,no,no-campaign
2024-03-08,hp store,21.0,0.0,0.0,mail,2058.0,0.0,0.0,yes,tight-target
2024-03-09,hp store,23.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-03-10,hp store,28.0,2.0,397.11,,0.0,0.07142857142857142,198.555,no,no-campaign
2024-03-11,hp store,34.0,1.0,1.44,,0.0,0.029411764705882353,1.44,no,no-campaign
2024-03-12,hp store,30.0,0.0,0.0,push,644880.0,0.0,0.0,yes,national
2024-03-13,hp store,24.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-03-14,hp store,27.0,2.0,48.41,,0.0,0.07407407407407407,24.205,no,no-campaign
2024-03-15,hp store,27.0,0.0,0.0,mail,604715.0,0.0,0.0,yes,national
2024-03-16,hp store,39.0,2.0,242.4,,0.0,0.05128205128205128,121.2,no,no-campaign
2024-03-17,hp store,20.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-03-18,hp store,34.0,1.0,590.15,,0.0,0.029411764705882353,590.15,no,no-campaign
2024-03-19,hp store,27.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-03-20,hp store,16.0,1.0,36.87,,0.0,0.0625,36.87,no,no-campaign
2024-03-21,hp store,18.0,1.0,24.34,,0.0,0.05555555555555555,24.34,no,no-campaign
2024-03-22,hp store,19.0,2.0,20.75,,0.0,0.10526315789473684,10.375,no,no-campaign
2024-03-23,hp store,21.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-03-24,hp store,21.0,0.0,0.0,push,648140.0,0.0,0.0,yes,national
2024-03-25,hp store,25.0,1.0,265.56,,0.0,0.04,265.56,no,no-campaign
2024-03-26,hp store,22.0,0.0,0.0,mail,607206.0,0.0,0.0,yes,national
2024-03-27,hp store,42.0,2.0,34.53,,0.0,0.047619047619047616,17.265,no,no-campaign
2024-03-28,hp store,19.0,4.0,2031.79,,0.0,0.21052631578947367,507.9475,no,no-campaign
2024-03-29,hp store,22.0,0.0,0.0,push,649294.0,0.0,0.0,yes,national
2024-03-30,hp store,20.0,2.0,638.72,,0.0,0.1,319.36,no,no-campaign
2024-03-31,hp store,14.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-04-01,hp store,12.0,3.0,1329.87,,0.0,0.25,443.28999999999996,no,no-campaign
2024-04-02,hp store,18.0,2.0,311.66,push,649643.0,0.1111111111111111,155.83,yes,national
2024-04-03,hp store,17.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-04-04,hp store,45.0,2.0,866.85,mail,608294.0,0.044444444444444446,433.425,yes,national
2024-04-05,hp store,28.0,1.0,27.06,,0.0,0.03571428571428571,27.06,no,no-campaign
2024-04-06,hp store,10.0,3.0,1320.07,,0.0,0.3,440.0233333333333,no,no-campaign
2024-04-07,hp store,11.0,1.0,451.46,,0.0,0.09090909090909091,451.46,no,no-campaign
2024-04-08,hp store,20.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-04-09,hp store,18.0,2.0,484.81,,0.0,0.1111111111111111,242.405,no,no-campaign
2024-04-10,hp store,24.0,4.0,1285.59,push,651229.0,0.16666666666666666,321.3975,yes,national
2024-04-11,hp store,10.0,1.0,13.7,,0.0,0.1,13.7,no,no-campaign
2024-04-12,hp store,11.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-04-13,hp store,12.0,0.0,0.0,mail,609642.0,0.0,0.0,yes,national
2024-04-14,hp store,51.0,1.0,47.94,,0.0,0.0196078431372549,47.94,no,no-campaign
2024-04-15,hp store,30.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-04-16,hp store,25.0,0.0,0.0,push,652301.0,0.0,0.0,yes,national
2024-04-17,hp store,25.0,2.0,1191.26,,0.0,0.08,595.63,no,no-campaign
2024-04-18,hp store,16.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-04-19,hp store,46.0,1.0,24.34,mail,610535.0,0.021739130434782608,24.34,yes,national
2024-04-20,hp store,20.0,2.0,92.78,,0.0,0.1,46.39,no,no-campaign
2024-04-21,hp store,18.0,2.0,47.78,,0.0,0.1111111111111111,23.89,no,no-campaign
2024-04-22,hp store,25.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-04-23,hp store,26.0,2.0,983.47,,0.0,0.07692307692307693,491.735,no,no-campaign
2024-04-24,hp store,22.0,2.0,277.03,,0.0,0.09090909090909091,138.515,no,no-campaign
2024-04-25,hp store,29.0,2.0,1662.25,mail,611132.0,0.06896551724137931,831.125,yes,national
2024-04-26,hp store,23.0,1.0,929.49,push,653838.0,0.043478260869565216,929.49,yes,national
2024-04-27,hp store,16.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-04-28,hp store,16.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-04-29,hp store,18.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-04-30,hp store,15.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-05-01,hp store,21.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-05-02,hp store,25.0,1.0,70.81,,0.0,0.04,70.81,no,no-campaign
2024-05-03,hp store,18.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-05-04,hp store,11.0,1.0,1925.4,,0.0,0.09090909090909091,1925.4,no,no-campaign
2024-05-05,hp store,10.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-05-06,hp store,12.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-05-07,hp store,18.0,1.0,98.34,push,654775.0,0.05555555555555555,98.34,yes,national
2024-05-08,hp store,18.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-05-09,hp store,13.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-05-10,hp store,18.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-05-11,hp store,6.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-05-12,hp store,10.0,3.0,1066.95,,0.0,0.3,355.65000000000003,no,no-campaign
2024-05-13,hp store,23.0,2.0,900.02,,0.0,0.08695652173913043,450.01,no,no-campaign
2024-05-14,hp store,96.0,1.0,657.27,push,655568.0,0.010416666666666666,657.27,yes,national
2024-05-15,hp store,151.0,1.0,43.15,,0.0,0.006622516556291391,43.15,no,no-campaign
2024-05-16,hp store,375.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-05-17,hp store,423.0,2.0,48.46,,0.0,0.004728132387706856,24.23,no,no-campaign
2024-05-18,hp store,336.0,1.0,11.64,,0.0,0.002976190476190476,11.64,no,no-campaign
2024-05-19,hp store,310.0,2.0,1721.46,,0.0,0.0064516129032258064,860.73,no,no-campaign
2024-05-20,hp store,175.0,2.0,1113.52,,0.0,0.011428571428571429,556.76,no,no-campaign
2024-05-21,hp store,179.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-05-22,hp store,200.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-05-23,hp store,74.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-05-24,hp store,35.0,2.0,830.79,,0.0,0.05714285714285714,415.395,no,no-campaign
2024-05-25,hp store,21.0,1.0,1131.13,,0.0,0.047619047619047616,1131.13,no,no-campaign
2024-05-26,hp store,28.0,3.0,45.67,,0.0,0.10714285714285714,15.223333333333334,no,no-campaign
2024-05-27,hp store,45.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-05-28,hp store,43.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-05-29,hp store,43.0,1.0,15.64,,0.0,0.023255813953488372,15.64,no,no-campaign
2024-05-30,hp store,37.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-05-31,hp store,29.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-06-01,hp store,41.0,2.0,649.32,,0.0,0.04878048780487805,324.66,no,no-campaign
2024-06-02,hp store,37.0,1.0,929.49,,0.0,0.02702702702702703,929.49,no,no-campaign
2024-06-03,hp store,26.0,1.0,517.87,,0.0,0.038461538461538464,517.87,no,no-campaign
2024-06-04,hp store,36.0,2.0,1177.67,,0.0,0.05555555555555555,588.835,no,no-campaign
2024-06-05,hp store,15.0,2.0,387.95,,0.0,0.13333333333333333,193.975,no,no-campaign
2024-06-06,hp store,13.0,2.0,30.48,,0.0,0.15384615384615385,15.24,no,no-campaign
2024-06-07,hp store,12.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-06-08,hp store,7.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-06-09,hp store,40.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-06-10,hp store,71.0,2.0,472.85,mail,615786.0,0.028169014084507043,236.425,yes,national
2024-06-11,hp store,44.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-06-12,hp store,21.0,0.0,0.0,mail,615986.0,0.0,0.0,yes,national
2024-06-13,hp store,33.0,2.0,284.0,,0.0,0.06060606060606061,142.0,no,no-campaign
2024-06-14,hp store,16.0,1.0,919.17,,0.0,0.0625,919.17,no,no-campaign
2024-06-15,hp store,8.0,1.0,323.39,,0.0,0.125,323.39,no,no-campaign
2024-06-16,hp store,24.0,1.0,50.12,,0.0,0.041666666666666664,50.12,no,no-campaign
2024-06-17,hp store,14.0,2.0,29.78,,0.0,0.14285714285714285,14.89,no,no-campaign
2024-06-18,hp store,13.0,1.0,1247.44,,0.0,0.07692307692307693,1247.44,no,no-campaign
2024-06-19,hp store,15.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-06-20,hp store,11.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-06-21,hp store,6.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-06-22,hp store,13.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-06-23,hp store,12.0,1.0,730.31,,0.0,0.08333333333333333,730.31,no,no-campaign
2024-06-24,hp store,11.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-06-25,hp store,12.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-06-26,hp store,9.0,3.0,32.33,,0.0,0.3333333333333333,10.776666666666666,no,no-campaign
2024-06-27,hp store,14.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-06-28,hp store,16.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-06-29,hp store,10.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-06-30,hp store,17.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-07-01,hp store,12.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-07-02,hp store,11.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-07-03,hp store,9.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-07-04,hp store,10.0,3.0,1538.12,,0.0,0.3,512.7066666666666,no,no-campaign
2024-07-05,hp store,16.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-07-06,hp store,17.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-07-07,hp store,7.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-07-08,hp store,12.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-07-09,hp store,9.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-07-10,hp store,14.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-07-11,hp store,13.0,1.0,20.76,,0.0,0.07692307692307693,20.76,no,no-campaign
2024-07-12,hp store,12.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-07-13,hp store,11.0,1.0,18.48,,0.0,0.09090909090909091,18.48,no,no-campaign
2024-07-14,hp store,6.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-07-15,hp store,10.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-07-16,hp store,17.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-07-17,hp store,14.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-07-18,hp store,10.0,2.0,1213.9,,0.0,0.2,606.95,no,no-campaign
2024-07-19,hp store,5.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-07-20,hp store,12.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-07-21,hp store,6.0,1.0,1128.67,,0.0,0.16666666666666666,1128.67,no,no-campaign
2024-07-22,hp store,5.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-07-23,hp store,11.0,1.0,418.67,,0.0,0.09090909090909091,418.67,no,no-campaign
2024-07-24,hp store,9.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-07-25,hp store,6.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-07-26,hp store,13.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-07-27,hp store,9.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-07-28,hp store,9.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-07-29,hp store,16.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-07-30,hp store,12.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-07-31,hp store,6.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-08-01,hp store,32.0,1.0,935.07,mail,623819.0,0.03125,935.07,yes,national
2024-08-02,hp store,10.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-08-03,hp store,11.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-08-04,hp store,6.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-08-05,hp store,16.0,1.0,531.13,,0.0,0.0625,531.13,no,no-campaign
2024-08-06,hp store,22.0,1.0,663.92,,0.0,0.045454545454545456,663.92,no,no-campaign
2024-08-07,hp store,14.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-08-08,hp store,10.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-08-09,hp store,6.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-08-10,hp store,9.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-08-11,hp store,3.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-08-12,hp store,10.0,1.0,555.68,,0.0,0.1,555.68,no,no-campaign
2024-08-13,hp store,35.0,1.0,47.94,mail,627061.0,0.02857142857142857,47.94,yes,national
2024-08-14,hp store,13.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-08-15,hp store,10.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-08-16,hp store,20.0,1.0,531.13,,0.0,0.05,531.13,no,no-campaign
2024-08-17,hp store,4.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-08-18,hp store,15.0,1.0,30.25,,0.0,0.06666666666666667,30.25,no,no-campaign
2024-08-19,hp store,20.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-08-20,hp store,22.0,2.0,1461.67,,0.0,0.09090909090909091,730.835,no,no-campaign
2024-08-21,hp store,21.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-08-22,hp store,12.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-08-23,hp store,11.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-08-24,hp store,11.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-08-25,hp store,10.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-08-26,hp store,10.0,2.0,1178.35,,0.0,0.2,589.175,no,no-campaign
2024-08-27,hp store,20.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-08-28,hp store,17.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-08-29,hp store,14.0,2.0,1090.13,,0.0,0.14285714285714285,545.065,no,no-campaign
2024-08-30,hp store,10.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-08-31,hp store,11.0,1.0,848.35,,0.0,0.09090909090909091,848.35,no,no-campaign
2024-09-01,hp store,19.0,2.0,1159.63,,0.0,0.10526315789473684,579.815,no,no-campaign
2024-09-02,hp store,13.0,2.0,1364.71,,0.0,0.15384615384615385,682.355,no,no-campaign
2024-09-03,hp store,39.0,0.0,0.0,push,680876.0,0.0,0.0,yes,national
2024-09-04,hp store,22.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-09-05,hp store,18.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-09-06,hp store,17.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-09-07,hp store,19.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-09-08,hp store,16.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-09-09,hp store,31.0,1.0,37.61,,0.0,0.03225806451612903,37.61,no,no-campaign
2024-09-10,hp store,25.0,2.0,561.9,,0.0,0.08,280.95,no,no-campaign
2024-09-11,hp store,17.0,2.0,777.35,,0.0,0.11764705882352941,388.675,no,no-campaign
2024-09-12,hp store,30.0,4.0,1925.73,,0.0,0.13333333333333333,481.4325,no,no-campaign
2024-09-13,hp store,29.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-09-14,hp store,24.0,2.0,505.9,,0.0,0.08333333333333333,252.95,no,no-campaign
2024-09-15,hp store,25.0,1.0,929.49,,0.0,0.04,929.49,no,no-campaign
2024-09-16,hp store,36.0,1.0,701.52,,0.0,0.027777777777777776,701.52,no,no-campaign
2024-09-17,hp store,62.0,2.0,506.1,push,686768.0,0.03225806451612903,253.05,yes,national
2024-09-18,hp store,56.0,0.0,0.0,mail,12600.0,0.0,0.0,yes,tight-target
2024-09-19,hp store,41.0,1.0,32.32,,0.0,0.024390243902439025,32.32,no,no-campaign
2024-09-20,hp store,54.0,4.0,1161.7,,0.0,0.07407407407407407,290.425,no,no-campaign
2024-09-21,hp store,49.0,1.0,10.65,mail,12735.0,0.02040816326530612,10.65,yes,tight-target
2024-09-22,hp store,98.0,2.0,1199.67,mail,684330.0,0.02040816326530612,599.835,yes,national
2024-09-23,hp store,65.0,3.0,887.77,,0.0,0.046153846153846156,295.92333333333335,no,no-campaign
2024-09-24,hp store,64.0,1.0,503.09,,0.0,0.015625,503.09,no,no-campaign
2024-09-25,hp store,31.0,1.0,23.52,,0.0,0.03225806451612903,23.52,no,no-campaign
2024-09-26,hp store,49.0,3.0,1219.57,,0.0,0.061224489795918366,406.5233333333333,no,no-campaign
2024-09-27,hp store,36.0,2.0,658.63,,0.0,0.05555555555555555,329.315,no,no-campaign
2024-09-28,hp store,88.0,1.0,265.56,mail,687995.0,0.011363636363636364,265.56,yes,national
2024-09-29,hp store,65.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-09-30,hp store,60.0,5.0,826.93,,0.0,0.08333333333333333,165.386,no,no-campaign
2024-10-01,hp store,49.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-10-02,hp store,48.0,1.0,663.92,,0.0,0.020833333333333332,663.92,no,no-campaign
2024-10-03,hp store,66.0,5.0,5158.47,mail,2526.0,0.07575757575757576,1031.694,yes,tight-target
2024-10-04,hp store,51.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-10-05,hp store,46.0,1.0,1133.0,,0.0,0.021739130434782608,1133.0,no,no-campaign
2024-10-06,hp store,42.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-10-07,hp store,33.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-10-08,hp store,53.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-10-09,hp store,39.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-10-10,hp store,30.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-10-11,hp store,27.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-10-12,hp store,40.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-10-13,hp store,32.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-10-14,hp store,36.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-10-15,hp store,43.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-10-16,hp store,35.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-10-17,hp store,74.0,2.0,1545.31,mail,14940.0,0.02702702702702703,772.655,yes,tight-target
2024-10-18,hp store,71.0,0.0,0.0,mail,29365.0,0.0,0.0,yes,tight-target
2024-10-19,hp store,48.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-10-20,hp store,37.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-10-21,hp store,33.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-10-22,hp store,67.0,0.0,0.0,mail,248787.0,0.0,0.0,yes,wide-target
2024-10-23,hp store,53.0,2.0,83.77,,0.0,0.03773584905660377,41.885,no,no-campaign
2024-10-24,hp store,56.0,0.0,0.0,mail,15261.0,0.0,0.0,yes,tight-target
2024-10-25,hp store,36.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-10-26,hp store,37.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-10-27,hp store,34.0,3.0,2532.84,,0.0,0.08823529411764706,844.2800000000001,no,no-campaign
2024-10-28,hp store,25.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-10-29,hp store,33.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-10-30,hp store,25.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-10-31,hp store,16.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-11-01,hp store,31.0,2.0,997.02,,0.0,0.06451612903225806,498.51,no,no-campaign
2024-11-02,hp store,16.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-11-03,hp store,29.0,2.0,997.02,,0.0,0.06896551724137931,498.51,no,no-campaign
2024-11-04,hp store,32.0,2.0,234.81,,0.0,0.0625,117.405,no,no-campaign
2024-11-05,hp store,27.0,1.0,496.0,,0.0,0.037037037037037035,496.0,no,no-campaign
2024-11-06,hp store,19.0,2.0,950.55,,0.0,0.10526315789473684,475.275,no,no-campaign
2024-11-07,hp store,26.0,3.0,3487.08,,0.0,0.11538461538461539,1162.36,no,no-campaign
2024-11-08,hp store,24.0,2.0,888.76,,0.0,0.08333333333333333,444.38,no,no-campaign
2024-11-09,hp store,20.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-11-10,hp store,13.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-11-11,hp store,30.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-11-12,hp store,30.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-11-13,hp store,38.0,1.0,484.66,,0.0,0.02631578947368421,484.66,no,no-campaign
2024-11-14,hp store,25.0,1.0,1004.08,,0.0,0.04,1004.08,no,no-campaign
2024-11-15,hp store,41.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-11-16,hp store,36.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-11-17,hp store,30.0,1.0,398.35,,0.0,0.03333333333333333,398.35,no,no-campaign
2024-11-18,hp store,35.0,1.0,263.91,,0.0,0.02857142857142857,263.91,no,no-campaign
2024-11-19,hp store,32.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-11-20,hp store,26.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-11-21,hp store,36.0,1.0,70.24,,0.0,0.027777777777777776,70.24,no,no-campaign
2024-11-22,hp store,39.0,4.0,2028.11,,0.0,0.10256410256410256,507.0275,no,no-campaign
2024-11-23,hp store,33.0,1.0,34.82,,0.0,0.030303030303030304,34.82,no,no-campaign
2024-11-24,hp store,54.0,1.0,491.3,,0.0,0.018518518518518517,491.3,no,no-campaign
2024-11-25,hp store,117.0,1.0,13.0,,0.0,0.008547008547008548,13.0,no,no-campaign
2024-11-26,hp store,127.0,1.0,730.31,,0.0,0.007874015748031496,730.31,no,no-campaign
2024-11-27,hp store,129.0,2.0,1255.69,,0.0,0.015503875968992248,627.845,no,no-campaign
2024-11-28,hp store,186.0,0.0,0.0,mail,214607.0,0.0,0.0,yes,wide-target
2024-11-29,hp store,120.0,2.0,54.54,,0.0,0.016666666666666666,27.27,no,no-campaign
2024-11-30,hp store,99.0,2.0,1094.7,,0.0,0.020202020202020204,547.35,no,no-campaign
2024-12-01,hp store,84.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-12-02,hp store,65.0,3.0,2498.11,push,731958.0,0.046153846153846156,832.7033333333334,yes,national
2024-12-03,hp store,27.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-12-04,hp store,14.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-12-05,hp store,16.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-12-06,hp store,17.0,2.0,250.82,,0.0,0.11764705882352941,125.41,no,no-campaign
2024-12-07,hp store,11.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-12-08,hp store,8.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-12-09,hp store,18.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-12-10,hp store,18.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-12-11,hp store,9.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-12-12,hp store,16.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-12-13,hp store,14.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-12-14,hp store,16.0,3.0,1084.65,,0.0,0.1875,361.55,no,no-campaign
2024-12-15,hp store,10.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-12-16,hp store,10.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-12-17,hp store,21.0,2.0,829.88,,0.0,0.09523809523809523,414.94,no,no-campaign
2024-12-18,hp store,16.0,2.0,35.25,,0.0,0.125,17.625,no,no-campaign
2024-12-19,hp store,10.0,0.0,0.0,,0.0,0.0,0.0,no,no-campaign
2024-12-20,hp store,12.0,1.0,28.74,,0.0,0.08333333333333333,28.74,no,no-campaign
2024-12-21,hp store,15.0,2.0,979.02,,0.0,0.13333333333333333,489.51,no,no-campaign
