brand,level_1,TimeIdx,clicks,quantity,sales,cr,aov,idx_clicks,idx_cr,idx_aov,Level,Year,level_2
lenovo,,44,37.0,0.0,0.0,0.0,0.0,0.7310014748031277,0.0,0.0,Daily,2023,43.0
lenovo,,45,50.0,0.0,0.0,0.0,0.0,0.9878398308150375,0.0,0.0,Daily,2023,44.0
lenovo,,46,39.0,0.0,0.0,0.0,0.0,0.7705150680357292,0.0,0.0,Daily,2023,45.0
lenovo,,47,61.0,1.0,491.17,0.01639344262295082,491.17,1.2051645935943458,3.9874370758389284,7.331155221686808,Daily,2023,46.0
lenovo,,48,41.0,0.0,0.0,0.0,0.0,0.8100286612683307,0.0,0.0,Daily,2023,47.0
lenovo,,49,41.0,0.0,0.0,0.0,0.0,0.8100286612683307,0.0,0.0,Daily,2023,48.0
lenovo,,50,47.0,1.0,1213.8,0.02127659574468085,1213.8,0.9285694409661353,5.175184289918609,18.11705969029755,Daily,2023,49.0
lenovo,,51,41.0,0.0,0.0,0.0,0.0,0.8100286612683307,0.0,0.0,Daily,2023,50.0
lenovo,,52,35.0,0.0,0.0,0.0,0.0,0.6914878815705262,0.0,0.0,Daily,2023,51.0
lenovo,,53,42.0,0.0,0.0,0.0,0.0,0.8297854578846315,0.0,0.0,Daily,2023,52.0
lenovo,,54,37.0,2.0,643.93,0.05405405405405406,321.965,0.7310014748031277,13.147765493306737,4.805617995704935,Daily,2023,53.0
lenovo,,55,31.0,0.0,0.0,0.0,0.0,0.6124606951053232,0.0,0.0,Daily,2023,54.0
lenovo,,56,47.0,1.0,105.74,0.02127659574468085,105.74,0.9285694409661353,5.175184289918609,1.5782648637766212,Daily,2023,55.0
lenovo,,57,32.0,0.0,0.0,0.0,0.0,0.632217491721624,0.0,0.0,Daily,2023,56.0
lenovo,,58,45.0,0.0,0.0,0.0,0.0,0.8890558477335337,0.0,0.0,Daily,2023,57.0
lenovo,,59,58.0,0.0,0.0,0.0,0.0,1.1458942037454436,0.0,0.0,Daily,2023,58.0
lenovo,,60,69.0,0.0,0.0,0.0,0.0,1.3632189665247518,0.0,0.0,Daily,2023,59.0
lenovo,,61,90.0,2.0,487.02,0.022222222222222223,243.51,1.7781116954670675,5.4051924805816585,3.6346063644623134,Daily,2023,60.0
lenovo,,62,95.0,1.0,484.16,0.010526315789473684,484.16,1.8768956785485713,2.5603543329071012,7.2265246495752695,Daily,2023,61.0
lenovo,,63,55.0,0.0,0.0,0.0,0.0,1.0866238138965412,0.0,0.0,Daily,2023,62.0
lenovo,,64,62.0,0.0,0.0,0.0,0.0,1.2249213902106464,0.0,0.0,Daily,2023,63.0
lenovo,,65,68.0,0.0,0.0,0.0,0.0,1.343462169908451,0.0,0.0,Daily,2023,64.0
lenovo,,66,83.0,0.0,0.0,0.0,0.0,1.6398141191529623,0.0,0.0,Daily,2023,65.0
lenovo,,67,66.0,3.0,2506.46,0.045454545454545456,835.4866666666667,1.3039485766758494,11.056075528462483,12.470392000698412,Daily,2023,66.0
lenovo,,68,62.0,1.0,196.07,0.016129032258064516,196.07,1.2249213902106464,3.9231235746157194,2.9265215797303017,Daily,2023,67.0
lenovo,,69,75.0,0.0,0.0,0.0,0.0,1.4817597462225562,0.0,0.0,Daily,2023,68.0
lenovo,,70,46.0,1.0,62.43,0.021739130434782608,62.43,0.9088126443498344,5.287688296221187,0.9318240537693822,Daily,2023,69.0
lenovo,,71,67.0,0.0,0.0,0.0,0.0,1.3237053732921502,0.0,0.0,Daily,2023,70.0
lenovo,,72,37.0,0.0,0.0,0.0,0.0,0.7310014748031277,0.0,0.0,Daily,2023,71.0
lenovo,,73,41.0,0.0,0.0,0.0,0.0,0.8100286612683307,0.0,0.0,Daily,2023,72.0
lenovo,,74,38.0,0.0,0.0,0.0,0.0,0.7507582714194285,0.0,0.0,Daily,2023,73.0
lenovo,,75,42.0,0.0,0.0,0.0,0.0,0.8297854578846315,0.0,0.0,Daily,2023,74.0
lenovo,,76,41.0,0.0,0.0,0.0,0.0,0.8100286612683307,0.0,0.0,Daily,2023,75.0
lenovo,,77,50.0,0.0,0.0,0.0,0.0,0.9878398308150375,0.0,0.0,Daily,2023,76.0
lenovo,,78,45.0,0.0,0.0,0.0,0.0,0.8890558477335337,0.0,0.0,Daily,2023,77.0
lenovo,,79,48.0,0.0,0.0,0.0,0.0,0.948326237582436,0.0,0.0,Daily,2023,78.0
lenovo,,80,66.0,0.0,0.0,0.0,0.0,1.3039485766758494,0.0,0.0,Daily,2023,79.0
lenovo,,81,55.0,1.0,142.44,0.01818181818181818,142.44,1.0866238138965412,4.4224302113849925,2.1260454624204836,Daily,2023,80.0
lenovo,,82,43.0,1.0,243.51,0.023255813953488372,243.51,0.8495422545009322,5.656596782004061,3.6346063644623134,Daily,2023,81.0
lenovo,,83,47.0,1.0,28.85,0.02127659574468085,28.85,0.9285694409661353,5.175184289918609,0.4306122689611833,Daily,2023,82.0
lenovo,,84,39.0,4.0,2969.45,0.10256410256410256,742.3625,0.7705150680357292,24.94704221806919,11.080429827268507,Daily,2023,83.0
lenovo,,85,40.0,0.0,0.0,0.0,0.0,0.79027186465203,0.0,0.0,Daily,2023,84.0
lenovo,,86,49.0,0.0,0.0,0.0,0.0,0.9680830341987368,0.0,0.0,Daily,2023,85.0
lenovo,,87,51.0,4.0,407.3,0.0784313725490196,101.825,1.0075966274313382,19.077149931464675,1.5198299579539858,Daily,2023,86.0
lenovo,,88,45.0,0.0,0.0,0.0,0.0,0.8890558477335337,0.0,0.0,Daily,2023,87.0
lenovo,,89,41.0,0.0,0.0,0.0,0.0,0.8100286612683307,0.0,0.0,Daily,2023,88.0
lenovo,,90,26.0,0.0,0.0,0.0,0.0,0.5136767120238195,0.0,0.0,Daily,2023,89.0
lenovo,,91,33.0,1.0,359.84,0.030303030303030304,359.84,0.6519742883379247,7.370717018974989,5.370936529046523,Daily,2023,90.0
lenovo,,92,33.0,0.0,0.0,0.0,0.0,0.6519742883379247,0.0,0.0,Daily,2023,91.0
lenovo,,93,27.0,0.0,0.0,0.0,0.0,0.5334335086401203,0.0,0.0,Daily,2023,92.0
lenovo,,94,35.0,0.0,0.0,0.0,0.0,0.6914878815705262,0.0,0.0,Daily,2023,93.0
lenovo,,95,37.0,0.0,0.0,0.0,0.0,0.7310014748031277,0.0,0.0,Daily,2023,94.0
lenovo,,96,32.0,0.0,0.0,0.0,0.0,0.632217491721624,0.0,0.0,Daily,2023,95.0
lenovo,,97,27.0,0.0,0.0,0.0,0.0,0.5334335086401203,0.0,0.0,Daily,2023,96.0
lenovo,,98,25.0,0.0,0.0,0.0,0.0,0.49391991540751873,0.0,0.0,Daily,2023,97.0
lenovo,,99,24.0,0.0,0.0,0.0,0.0,0.474163118791218,0.0,0.0,Daily,2023,98.0
lenovo,,100,23.0,0.0,0.0,0.0,0.0,0.4544063221749172,0.0,0.0,Daily,2023,99.0
lenovo,,101,31.0,1.0,32.13,0.03225806451612903,32.13,0.6124606951053232,7.846247149231439,0.47956922709611166,Daily,2023,100.0
lenovo,,102,36.0,0.0,0.0,0.0,0.0,0.711244678186827,0.0,0.0,Daily,2023,101.0
lenovo,,103,30.0,0.0,0.0,0.0,0.0,0.5927038984890225,0.0,0.0,Daily,2023,102.0
lenovo,,104,19.0,0.0,0.0,0.0,0.0,0.37537913570971426,0.0,0.0,Daily,2023,103.0
lenovo,,105,19.0,0.0,0.0,0.0,0.0,0.37537913570971426,0.0,0.0,Daily,2023,104.0
lenovo,,106,15.0,1.0,1134.75,0.06666666666666667,1134.75,0.29635194924451125,16.215577441744973,16.937167147442036,Daily,2023,105.0
lenovo,,107,33.0,0.0,0.0,0.0,0.0,0.6519742883379247,0.0,0.0,Daily,2023,106.0
lenovo,,108,15.0,0.0,0.0,0.0,0.0,0.29635194924451125,0.0,0.0,Daily,2023,107.0
lenovo,,109,22.0,0.0,0.0,0.0,0.0,0.4346495255586165,0.0,0.0,Daily,2023,108.0
lenovo,,110,20.0,0.0,0.0,0.0,0.0,0.395135932326015,0.0,0.0,Daily,2023,109.0
lenovo,,111,23.0,0.0,0.0,0.0,0.0,0.4544063221749172,0.0,0.0,Daily,2023,110.0
lenovo,,112,19.0,0.0,0.0,0.0,0.0,0.37537913570971426,0.0,0.0,Daily,2023,111.0
lenovo,,113,18.0,0.0,0.0,0.0,0.0,0.3556223390934135,0.0,0.0,Daily,2023,112.0
lenovo,,114,25.0,0.0,0.0,0.0,0.0,0.49391991540751873,0.0,0.0,Daily,2023,113.0
lenovo,,115,18.0,0.0,0.0,0.0,0.0,0.3556223390934135,0.0,0.0,Daily,2023,114.0
lenovo,,116,24.0,0.0,0.0,0.0,0.0,0.474163118791218,0.0,0.0,Daily,2023,115.0
lenovo,,117,15.0,0.0,0.0,0.0,0.0,0.29635194924451125,0.0,0.0,Daily,2023,116.0
lenovo,,118,21.0,0.0,0.0,0.0,0.0,0.41489272894231577,0.0,0.0,Daily,2023,117.0
lenovo,,119,17.0,0.0,0.0,0.0,0.0,0.33586554247711276,0.0,0.0,Daily,2023,118.0
lenovo,,120,26.0,0.0,0.0,0.0,0.0,0.5136767120238195,0.0,0.0,Daily,2023,119.0
lenovo,,121,14.0,0.0,0.0,0.0,0.0,0.2765951526282105,0.0,0.0,Daily,2023,120.0
lenovo,,122,17.0,0.0,0.0,0.0,0.0,0.33586554247711276,0.0,0.0,Daily,2023,121.0
lenovo,,123,30.0,0.0,0.0,0.0,0.0,0.5927038984890225,0.0,0.0,Daily,2023,122.0
lenovo,,124,22.0,0.0,0.0,0.0,0.0,0.4346495255586165,0.0,0.0,Daily,2023,123.0
lenovo,,125,23.0,0.0,0.0,0.0,0.0,0.4544063221749172,0.0,0.0,Daily,2023,124.0
lenovo,,126,24.0,0.0,0.0,0.0,0.0,0.474163118791218,0.0,0.0,Daily,2023,125.0
lenovo,,127,36.0,0.0,0.0,0.0,0.0,0.711244678186827,0.0,0.0,Daily,2023,126.0
lenovo,,128,30.0,5.0,4735.99,0.16666666666666666,947.198,0.5927038984890225,40.53894360436243,14.137784399843845,Daily,2023,127.0
lenovo,,129,18.0,0.0,0.0,0.0,0.0,0.3556223390934135,0.0,0.0,Daily,2023,128.0
lenovo,,130,26.0,0.0,0.0,0.0,0.0,0.5136767120238195,0.0,0.0,Daily,2023,129.0
lenovo,,131,29.0,0.0,0.0,0.0,0.0,0.5729471018727218,0.0,0.0,Daily,2023,130.0
lenovo,,132,25.0,0.0,0.0,0.0,0.0,0.49391991540751873,0.0,0.0,Daily,2023,131.0
lenovo,,133,16.0,0.0,0.0,0.0,0.0,0.316108745860812,0.0,0.0,Daily,2023,132.0
lenovo,,134,35.0,0.0,0.0,0.0,0.0,0.6914878815705262,0.0,0.0,Daily,2023,133.0
lenovo,,135,34.0,0.0,0.0,0.0,0.0,0.6717310849542255,0.0,0.0,Daily,2023,134.0
lenovo,,136,34.0,1.0,566.43039,0.029411764705882353,566.43039,0.6717310849542255,7.153931224299253,8.454484417555214,Daily,2023,135.0
lenovo,,137,33.0,0.0,0.0,0.0,0.0,0.6519742883379247,0.0,0.0,Daily,2023,136.0
lenovo,,138,31.0,0.0,0.0,0.0,0.0,0.6124606951053232,0.0,0.0,Daily,2023,137.0
lenovo,,139,22.0,0.0,0.0,0.0,0.0,0.4346495255586165,0.0,0.0,Daily,2023,138.0
lenovo,,140,16.0,0.0,0.0,0.0,0.0,0.316108745860812,0.0,0.0,Daily,2023,139.0
lenovo,,141,22.0,0.0,0.0,0.0,0.0,0.4346495255586165,0.0,0.0,Daily,2023,140.0
lenovo,,142,18.0,1.0,237.00150675,0.05555555555555555,237.00150675,0.3556223390934135,13.512981201454144,3.537461232888621,Daily,2023,141.0
lenovo,,143,21.0,0.0,0.0,0.0,0.0,0.41489272894231577,0.0,0.0,Daily,2023,142.0
lenovo,,144,31.0,0.0,0.0,0.0,0.0,0.6124606951053232,0.0,0.0,Daily,2023,143.0
lenovo,,145,30.0,0.0,0.0,0.0,0.0,0.5927038984890225,0.0,0.0,Daily,2023,144.0
lenovo,,146,22.0,0.0,0.0,0.0,0.0,0.4346495255586165,0.0,0.0,Daily,2023,145.0
lenovo,,147,12.0,0.0,0.0,0.0,0.0,0.237081559395609,0.0,0.0,Daily,2023,146.0
lenovo,,148,20.0,0.0,0.0,0.0,0.0,0.395135932326015,0.0,0.0,Daily,2023,147.0
lenovo,,149,13.0,0.0,0.0,0.0,0.0,0.25683835601190974,0.0,0.0,Daily,2023,148.0
lenovo,,150,19.0,0.0,0.0,0.0,0.0,0.37537913570971426,0.0,0.0,Daily,2023,149.0
lenovo,,151,20.0,0.0,0.0,0.0,0.0,0.395135932326015,0.0,0.0,Daily,2023,150.0
lenovo,,152,26.0,0.0,0.0,0.0,0.0,0.5136767120238195,0.0,0.0,Daily,2023,151.0
lenovo,,153,27.0,0.0,0.0,0.0,0.0,0.5334335086401203,0.0,0.0,Daily,2023,152.0
lenovo,,154,25.0,0.0,0.0,0.0,0.0,0.49391991540751873,0.0,0.0,Daily,2023,153.0
lenovo,,155,26.0,0.0,0.0,0.0,0.0,0.5136767120238195,0.0,0.0,Daily,2023,154.0
lenovo,,156,17.0,0.0,0.0,0.0,0.0,0.33586554247711276,0.0,0.0,Daily,2023,155.0
lenovo,,157,32.0,0.0,0.0,0.0,0.0,0.632217491721624,0.0,0.0,Daily,2023,156.0
lenovo,,158,16.0,0.0,0.0,0.0,0.0,0.316108745860812,0.0,0.0,Daily,2023,157.0
lenovo,,159,20.0,0.0,0.0,0.0,0.0,0.395135932326015,0.0,0.0,Daily,2023,158.0
lenovo,,160,15.0,0.0,0.0,0.0,0.0,0.29635194924451125,0.0,0.0,Daily,2023,159.0
lenovo,,161,20.0,0.0,0.0,0.0,0.0,0.395135932326015,0.0,0.0,Daily,2023,160.0
lenovo,,162,15.0,0.0,0.0,0.0,0.0,0.29635194924451125,0.0,0.0,Daily,2023,161.0
lenovo,,163,21.0,0.0,0.0,0.0,0.0,0.41489272894231577,0.0,0.0,Daily,2023,162.0
lenovo,,164,15.0,0.0,0.0,0.0,0.0,0.29635194924451125,0.0,0.0,Daily,2023,163.0
lenovo,,165,18.0,0.0,0.0,0.0,0.0,0.3556223390934135,0.0,0.0,Daily,2023,164.0
lenovo,,166,25.0,0.0,0.0,0.0,0.0,0.49391991540751873,0.0,0.0,Daily,2023,165.0
lenovo,,167,19.0,0.0,0.0,0.0,0.0,0.37537913570971426,0.0,0.0,Daily,2023,166.0
lenovo,,168,18.0,0.0,0.0,0.0,0.0,0.3556223390934135,0.0,0.0,Daily,2023,167.0
lenovo,,169,22.0,0.0,0.0,0.0,0.0,0.4346495255586165,0.0,0.0,Daily,2023,168.0
lenovo,,170,19.0,0.0,0.0,0.0,0.0,0.37537913570971426,0.0,0.0,Daily,2023,169.0
lenovo,,171,10.0,0.0,0.0,0.0,0.0,0.1975679661630075,0.0,0.0,Daily,2023,170.0
lenovo,,172,24.0,0.0,0.0,0.0,0.0,0.474163118791218,0.0,0.0,Daily,2023,171.0
lenovo,,173,18.0,0.0,0.0,0.0,0.0,0.3556223390934135,0.0,0.0,Daily,2023,172.0
lenovo,,174,18.0,0.0,0.0,0.0,0.0,0.3556223390934135,0.0,0.0,Daily,2023,173.0
lenovo,,175,11.0,0.0,0.0,0.0,0.0,0.21732476277930826,0.0,0.0,Daily,2023,174.0
lenovo,,176,17.0,0.0,0.0,0.0,0.0,0.33586554247711276,0.0,0.0,Daily,2023,175.0
lenovo,,177,20.0,0.0,0.0,0.0,0.0,0.395135932326015,0.0,0.0,Daily,2023,176.0
lenovo,,178,23.0,0.0,0.0,0.0,0.0,0.4544063221749172,0.0,0.0,Daily,2023,177.0
lenovo,,179,19.0,0.0,0.0,0.0,0.0,0.37537913570971426,0.0,0.0,Daily,2023,178.0
lenovo,,180,13.0,0.0,0.0,0.0,0.0,0.25683835601190974,0.0,0.0,Daily,2023,179.0
lenovo,,181,29.0,0.0,0.0,0.0,0.0,0.5729471018727218,0.0,0.0,Daily,2023,180.0
lenovo,,182,27.0,0.0,0.0,0.0,0.0,0.5334335086401203,0.0,0.0,Daily,2023,181.0
lenovo,,183,30.0,0.0,0.0,0.0,0.0,0.5927038984890225,0.0,0.0,Daily,2023,182.0
lenovo,,184,38.0,0.0,0.0,0.0,0.0,0.7507582714194285,0.0,0.0,Daily,2023,183.0
lenovo,,185,35.0,0.0,0.0,0.0,0.0,0.6914878815705262,0.0,0.0,Daily,2023,184.0
lenovo,,186,25.0,0.0,0.0,0.0,0.0,0.49391991540751873,0.0,0.0,Daily,2023,185.0
lenovo,,187,22.0,0.0,0.0,0.0,0.0,0.4346495255586165,0.0,0.0,Daily,2023,186.0
lenovo,,188,23.0,0.0,0.0,0.0,0.0,0.4544063221749172,0.0,0.0,Daily,2023,187.0
lenovo,,189,32.0,0.0,0.0,0.0,0.0,0.632217491721624,0.0,0.0,Daily,2023,188.0
lenovo,,190,24.0,0.0,0.0,0.0,0.0,0.474163118791218,0.0,0.0,Daily,2023,189.0
lenovo,,191,29.0,1.0,507.978702,0.034482758620689655,507.978702,0.5729471018727218,8.387367642281884,7.582040258307687,Daily,2023,190.0
lenovo,,192,43.0,0.0,0.0,0.0,0.0,0.8495422545009322,0.0,0.0,Daily,2023,191.0
lenovo,,193,42.0,0.0,0.0,0.0,0.0,0.8297854578846315,0.0,0.0,Daily,2023,192.0
lenovo,,194,20.0,0.0,0.0,0.0,0.0,0.395135932326015,0.0,0.0,Daily,2023,193.0
lenovo,,195,17.0,1.0,729.40619565,0.058823529411764705,729.40619565,0.33586554247711276,14.307862448598506,10.887045299937306,Daily,2023,194.0
lenovo,,196,11.0,0.0,0.0,0.0,0.0,0.21732476277930826,0.0,0.0,Daily,2023,195.0
lenovo,,197,25.0,1.0,28.61404623,0.04,28.61404623,0.49391991540751873,9.729346465046985,0.4270904461442112,Daily,2023,196.0
lenovo,,198,33.0,3.0,2100.08829415,0.09090909090909091,700.0294313833333,0.6519742883379247,22.112151056924965,10.44857059922302,Daily,2023,197.0
lenovo,,199,16.0,0.0,0.0,0.0,0.0,0.316108745860812,0.0,0.0,Daily,2023,198.0
lenovo,,200,24.0,0.0,0.0,0.0,0.0,0.474163118791218,0.0,0.0,Daily,2023,199.0
lenovo,,201,15.0,0.0,0.0,0.0,0.0,0.29635194924451125,0.0,0.0,Daily,2023,200.0
lenovo,,202,8.0,0.0,0.0,0.0,0.0,0.158054372930406,0.0,0.0,Daily,2023,201.0
lenovo,,203,4.0,0.0,0.0,0.0,0.0,0.079027186465203,0.0,0.0,Daily,2023,202.0
lenovo,,204,12.0,0.0,0.0,0.0,0.0,0.237081559395609,0.0,0.0,Daily,2023,203.0
lenovo,,205,16.0,0.0,0.0,0.0,0.0,0.316108745860812,0.0,0.0,Daily,2023,204.0
lenovo,,206,22.0,0.0,0.0,0.0,0.0,0.4346495255586165,0.0,0.0,Daily,2023,205.0
lenovo,,207,22.0,0.0,0.0,0.0,0.0,0.4346495255586165,0.0,0.0,Daily,2023,206.0
lenovo,,208,18.0,0.0,0.0,0.0,0.0,0.3556223390934135,0.0,0.0,Daily,2023,207.0
lenovo,,209,7.0,0.0,0.0,0.0,0.0,0.13829757631410525,0.0,0.0,Daily,2023,208.0
lenovo,,210,21.5,0.0,0.0,0.0,0.0,0.4247711272504661,0.0,0.0,Daily,2023,209.0
lenovo,,211,25.5,0.0,0.0,0.0,0.0,0.5037983137156691,0.0,0.0,Daily,2023,210.0
lenovo,,212,35.0,0.0,0.0,0.0,0.0,0.6914878815705262,0.0,0.0,Daily,2023,211.0
lenovo,,213,31.5,0.0,0.0,0.0,0.0,0.6223390934134736,0.0,0.0,Daily,2023,212.0
lenovo,,214,27.5,0.0,0.0,0.0,0.0,0.5433119069482706,0.0,0.0,Daily,2023,213.0
lenovo,,215,21.0,0.0,0.0,0.0,0.0,0.41489272894231577,0.0,0.0,Daily,2023,214.0
lenovo,,216,26.0,0.0,0.0,0.0,0.0,0.5136767120238195,0.0,0.0,Daily,2023,215.0
lenovo,,217,25.0,0.0,0.0,0.0,0.0,0.49391991540751873,0.0,0.0,Daily,2023,216.0
lenovo,,218,30.0,0.0,0.0,0.0,0.0,0.5927038984890225,0.0,0.0,Daily,2023,217.0
lenovo,,219,24.0,0.0,0.0,0.0,0.0,0.474163118791218,0.0,0.0,Daily,2023,218.0
lenovo,,220,20.0,0.0,0.0,0.0,0.0,0.395135932326015,0.0,0.0,Daily,2023,219.0
lenovo,,221,20.5,0.0,0.0,0.0,0.0,0.40501433063416536,0.0,0.0,Daily,2023,220.0
lenovo,,223,19.0,0.0,0.0,0.0,0.0,0.37537913570971426,0.0,0.0,Daily,2023,221.0
lenovo,,224,31.5,0.0,0.0,0.0,0.0,0.6223390934134736,0.0,0.0,Daily,2023,222.0
lenovo,,225,21.0,0.0,0.0,0.0,0.0,0.41489272894231577,0.0,0.0,Daily,2023,223.0
lenovo,,226,28.5,0.0,0.0,0.0,0.0,0.5630687035645714,0.0,0.0,Daily,2023,224.0
lenovo,,227,23.5,0.0,0.0,0.0,0.0,0.4642847204830676,0.0,0.0,Daily,2023,225.0
lenovo,,228,36.0,0.0,0.0,0.0,0.0,0.711244678186827,0.0,0.0,Daily,2023,226.0
lenovo,,231,47.0,0.0,0.0,0.0,0.0,0.9285694409661353,0.0,0.0,Daily,2023,227.0
lenovo,,232,33.0,0.0,0.0,0.0,0.0,0.6519742883379247,0.0,0.0,Daily,2023,228.0
lenovo,,234,37.5,0.0,0.0,0.0,0.0,0.7408798731112781,0.0,0.0,Daily,2023,229.0
lenovo,,235,32.0,0.0,0.0,0.0,0.0,0.632217491721624,0.0,0.0,Daily,2023,230.0
lenovo,,236,35.5,0.0,0.0,0.0,0.0,0.7013662798786766,0.0,0.0,Daily,2023,231.0
lenovo,,237,36.5,0.0,0.0,0.0,0.0,0.7211230764949774,0.0,0.0,Daily,2023,232.0
lenovo,,238,47.5,0.0,0.0,0.0,0.0,0.9384478392742857,0.0,0.0,Daily,2023,233.0
lenovo,,239,49.5,0.0,0.0,0.0,0.0,0.9779614325068872,0.0,0.0,Daily,2023,234.0
lenovo,,240,63.0,0.0,0.0,0.0,0.0,1.2446781868269472,0.0,0.0,Daily,2023,235.0
lenovo,,241,42.0,0.0,0.0,0.0,0.0,0.8297854578846315,0.0,0.0,Daily,2023,236.0
lenovo,,242,49.5,0.0,0.0,0.0,0.0,0.9779614325068872,0.0,0.0,Daily,2023,237.0
lenovo,,243,42.5,0.0,0.0,0.0,0.0,0.8396638561927818,0.0,0.0,Daily,2023,238.0
lenovo,,244,44.5,0.0,0.0,0.0,0.0,0.8791774494253833,0.0,0.0,Daily,2023,239.0
lenovo,,245,50.5,0.0,0.0,0.0,0.0,0.9977182291231879,0.0,0.0,Daily,2023,240.0
lenovo,,246,56.5,0.0,0.0,0.0,0.0,1.1162590088209923,0.0,0.0,Daily,2023,241.0
lenovo,,247,59.5,0.0,0.0,0.0,0.0,1.1755293986698947,0.0,0.0,Daily,2023,242.0
lenovo,,248,1.0,0.0,0.0,0.0,0.0,0.01975679661630075,0.0,0.0,Daily,2023,243.0
lenovo,,250,38.0,0.0,0.0,0.0,0.0,0.7507582714194285,0.0,0.0,Daily,2023,244.0
lenovo,,253,57.0,0.0,0.0,0.0,0.0,1.1261374071291428,0.0,0.0,Daily,2023,245.0
lenovo,,254,59.5,0.0,0.0,0.0,0.0,1.1755293986698947,0.0,0.0,Daily,2023,246.0
lenovo,,255,67.5,0.0,0.0,0.0,0.0,1.3335837716003005,0.0,0.0,Daily,2023,247.0
lenovo,,256,62.0,0.0,0.0,0.0,0.0,1.2249213902106464,0.0,0.0,Daily,2023,248.0
lenovo,,257,57.0,0.0,0.0,0.0,0.0,1.1261374071291428,0.0,0.0,Daily,2023,249.0
lenovo,,258,57.5,0.0,0.0,0.0,0.0,1.136015805437293,0.0,0.0,Daily,2023,250.0
lenovo,,259,64.0,0.0,0.0,0.0,0.0,1.264434983443248,0.0,0.0,Daily,2023,251.0
lenovo,,260,76.5,0.0,0.0,0.0,0.0,1.5113949411470073,0.0,0.0,Daily,2023,252.0
lenovo,,261,75.0,0.0,0.0,0.0,0.0,1.4817597462225562,0.0,0.0,Daily,2023,253.0
lenovo,,262,66.5,0.0,0.0,0.0,0.0,1.313826974984,0.0,0.0,Daily,2023,254.0
lenovo,,263,72.5,0.0,0.0,0.0,0.0,1.4323677546818043,0.0,0.0,Daily,2023,255.0
lenovo,,264,60.0,0.0,0.0,0.0,0.0,1.185407796978045,0.0,0.0,Daily,2023,256.0
lenovo,,265,57.0,0.0,0.0,0.0,0.0,1.1261374071291428,0.0,0.0,Daily,2023,257.0
lenovo,,267,86.5,0.0,0.0,0.0,0.0,1.7089629073100148,0.0,0.0,Daily,2023,258.0
lenovo,,268,81.0,0.0,0.0,0.0,0.0,1.6003005259203607,0.0,0.0,Daily,2023,259.0
lenovo,,269,69.5,0.0,0.0,0.0,0.0,1.3730973648329021,0.0,0.0,Daily,2023,260.0
lenovo,,270,80.5,0.0,0.0,0.0,0.0,1.5904221276122104,0.0,0.0,Daily,2023,261.0
lenovo,,271,72.0,0.0,0.0,0.0,0.0,1.422489356373654,0.0,0.0,Daily,2023,262.0
lenovo,,272,78.5,0.0,0.0,0.0,0.0,1.550908534379609,0.0,0.0,Daily,2023,263.0
lenovo,,274,128.0,0.0,0.0,0.0,0.0,2.528869966886496,0.0,0.0,Daily,2023,264.0
lenovo,,275,101.5,0.0,0.0,0.0,0.0,2.0053148565545262,0.0,0.0,Daily,2023,265.0
lenovo,,276,113.0,0.0,0.0,0.0,0.0,2.2325180176419845,0.0,0.0,Daily,2023,266.0
lenovo,,277,94.5,0.0,0.0,0.0,0.0,1.8670172802404208,0.0,0.0,Daily,2023,267.0
lenovo,,278,93.5,0.0,0.0,0.0,0.0,1.8472604836241202,0.0,0.0,Daily,2023,268.0
lenovo,,279,92.5,0.0,0.0,0.0,0.0,1.8275036870078194,0.0,0.0,Daily,2023,269.0
lenovo,,280,108.5,0.0,0.0,0.0,0.0,2.1436124328686312,0.0,0.0,Daily,2023,270.0
lenovo,,281,97.0,0.0,0.0,0.0,0.0,1.9164092717811727,0.0,0.0,Daily,2023,271.0
lenovo,,282,84.0,0.0,0.0,0.0,0.0,1.659570915769263,0.0,0.0,Daily,2023,272.0
lenovo,,283,85.0,0.0,0.0,0.0,0.0,1.6793277123855637,0.0,0.0,Daily,2023,273.0
lenovo,,284,70.5,0.0,0.0,0.0,0.0,1.392854161449203,0.0,0.0,Daily,2023,274.0
lenovo,,285,79.5,0.0,0.0,0.0,0.0,1.5706653309959095,0.0,0.0,Daily,2023,275.0
lenovo,,286,80.0,0.0,0.0,0.0,0.0,1.58054372930406,0.0,0.0,Daily,2023,276.0
lenovo,,287,88.5,0.0,0.0,0.0,0.0,1.7484765005426164,0.0,0.0,Daily,2023,277.0
lenovo,,289,41.0,0.0,0.0,0.0,0.0,0.8100286612683307,0.0,0.0,Daily,2023,278.0
lenovo,,290,226.0,1.0,699.01,0.004424778761061947,699.01,4.465036035283969,1.0762551399388256,10.433354666431777,Daily,2023,279.0
lenovo,,291,187.0,0.0,0.0,0.0,0.0,3.6945209672482404,0.0,0.0,Daily,2023,280.0
lenovo,,292,163.0,0.0,0.0,0.0,0.0,3.2203578484570223,0.0,0.0,Daily,2023,281.0
lenovo,,293,148.0,1.0,1391.21,0.006756756756756757,1391.21,2.924005899212511,1.6434706866633422,20.765063941126094,Daily,2023,282.0
lenovo,,294,131.0,0.0,0.0,0.0,0.0,2.588140356735398,0.0,0.0,Daily,2023,283.0
lenovo,,295,132.0,0.0,0.0,0.0,0.0,2.607897153351699,0.0,0.0,Daily,2023,284.0
